Country,X,Y
Japan,0.0,2.42845786963434e-06
Japan,0.0045045045045045045,8.702702702702702e-05
Japan,0.009009009009009009,8.702702702702702e-05
Japan,0.013513513513513514,0.00011339427662957075
Japan,0.018018018018018018,0.0001263314785373609
Japan,0.02252252252252252,0.00013820349761526233
Japan,0.02702702702702703,0.00015569952305246422
Japan,0.03153153153153153,0.00015569952305246422
Japan,0.036036036036036036,0.00015569952305246422
Japan,0.04054054054054054,0.0004274960254372019
Japan,0.04504504504504504,0.0004274960254372019
Japan,0.04954954954954955,0.0004274960254372019
Japan,0.05405405405405406,0.0005920111287758346
Japan,0.05855855855855856,0.0007201271860095389
Japan,0.06306306306306306,0.0007201271860095389
Japan,0.06756756756756757,0.0009163036565977742
Japan,0.07207207207207207,0.0011537162162162163
Japan,0.07657657657657657,0.001427627186009539
Japan,0.08108108108108109,0.001427627186009539
Japan,0.08558558558558559,0.001427627186009539
Japan,0.09009009009009009,0.0020218680445151034
Japan,0.0945945945945946,0.0020218680445151034
Japan,0.0990990990990991,0.0023006160572337044
Japan,0.1036036036036036,0.0027787201907790143
Japan,0.10810810810810811,0.0027787201907790143
Japan,0.11261261261261261,0.0027787201907790143
Japan,0.11711711711711711,0.0035399920508744037
Japan,0.12162162162162163,0.0037747655007949127
Japan,0.12612612612612611,0.003985449125596185
Japan,0.13063063063063063,0.003985449125596185
Japan,0.13513513513513514,0.0043588950715421305
Japan,0.13963963963963963,0.0043588950715421305
Japan,0.14414414414414414,0.004757090620031796
Japan,0.14864864864864866,0.005121486486486486
Japan,0.15315315315315314,0.005536995230524642
Japan,0.15765765765765766,0.00591258346581876
Japan,0.16216216216216217,0.00591258346581876
Japan,0.16666666666666666,0.006329558823529412
Japan,0.17117117117117117,0.006329558823529412
Japan,0.17567567567567569,0.0067336685214626395
Japan,0.18018018018018017,0.0067336685214626395
Japan,0.18468468468468469,0.006965099364069952
Japan,0.1891891891891892,0.006965099364069952
Japan,0.19369369369369369,0.007433831478537361
Japan,0.1981981981981982,0.0077571184419713834
Japan,0.20270270270270271,0.0077571184419713834
Japan,0.2072072072072072,0.0077571184419713834
Japan,0.21171171171171171,0.007791148648648649
Japan,0.21621621621621623,0.007825723370429253
Japan,0.22072072072072071,0.007825723370429253
Japan,0.22522522522522523,0.0084420826709062
Japan,0.22972972972972974,0.009161804451510333
Japan,0.23423423423423423,0.009161804451510333
Japan,0.23873873873873874,0.009161804451510333
Japan,0.24324324324324326,0.010882392686804451
Japan,0.24774774774774774,0.011995162957074722
Japan,0.25225225225225223,0.014557579491255962
Japan,0.25675675675675674,0.015882301271860095
Japan,0.26126126126126126,0.015882301271860095
Japan,0.26576576576576577,0.017351410969793323
Japan,0.2702702702702703,0.017351410969793323
Japan,0.2747747747747748,0.017524387917329094
Japan,0.27927927927927926,0.017657106518282988
Japan,0.28378378378378377,0.019269383942766297
Japan,0.2882882882882883,0.02004900238473768
Japan,0.2927927927927928,0.02064676868044515
Japan,0.2972972972972973,0.022050910174880763
Japan,0.30180180180180183,0.02339052066772655
Japan,0.3063063063063063,0.02339052066772655
Japan,0.3108108108108108,0.02493356120826709
Japan,0.3153153153153153,0.028284924483306835
Japan,0.31981981981981983,0.02896389507154213
Japan,0.32432432432432434,0.02978956279809221
Japan,0.32882882882882886,0.02978956279809221
Japan,0.3333333333333333,0.02978956279809221
Japan,0.33783783783783783,0.02978956279809221
Japan,0.34234234234234234,0.032202217806041336
Japan,0.34684684684684686,0.03443931240063593
Japan,0.35135135135135137,0.036976089030206674
Japan,0.35585585585585583,0.036976089030206674
Japan,0.36036036036036034,0.036976089030206674
Japan,0.36486486486486486,0.04407746025437202
Japan,0.36936936936936937,0.047183823529411764
Japan,0.3738738738738739,0.047183823529411764
Japan,0.3783783783783784,0.047183823529411764
Japan,0.38288288288288286,0.047183823529411764
Japan,0.38738738738738737,0.05848307631160572
Japan,0.3918918918918919,0.060581112877583464
Japan,0.3963963963963964,0.06266627980922099
Japan,0.4009009009009009,0.07357740461049285
Japan,0.40540540540540543,0.0772962241653418
Japan,0.4099099099099099,0.0772962241653418
Japan,0.4144144144144144,0.08093287360890301
Japan,0.4189189189189189,0.08385080683624802
Japan,0.42342342342342343,0.08385080683624802
Japan,0.42792792792792794,0.08677517885532592
Japan,0.43243243243243246,0.09538810413354532
Japan,0.4369369369369369,0.09538810413354532
Japan,0.44144144144144143,0.09989122019077902
Japan,0.44594594594594594,0.09989122019077902
Japan,0.45045045045045046,0.09989122019077902
Japan,0.45495495495495497,0.10427452305246424
Japan,0.4594594594594595,0.10427452305246424
Japan,0.46396396396396394,0.10427452305246424
Japan,0.46846846846846846,0.1085895906200318
Japan,0.47297297297297297,0.1085895906200318
Japan,0.4774774774774775,0.1085895906200318
Japan,0.481981981981982,0.11223261923688395
Japan,0.4864864864864865,0.1158260373608903
Japan,0.49099099099099097,0.1206220985691574
Japan,0.4954954954954955,0.1354529014308426
Japan,0.5,0.14026425278219395
Japan,0.5045045045045045,0.14026425278219395
Japan,0.509009009009009,0.1445435214626391
Japan,0.5135135135135135,0.15409710651828298
Japan,0.5180180180180181,0.15944580286168522
Japan,0.5225225225225225,0.1649435174880763
Japan,0.527027027027027,0.18078851351351352
Japan,0.5315315315315315,0.1857437917329094
Japan,0.536036036036036,0.1857437917329094
Japan,0.5405405405405406,0.19125609300476948
Japan,0.545045045045045,0.19690546502384737
Japan,0.5495495495495496,0.19690546502384737
Japan,0.5540540540540541,0.19690546502384737
Japan,0.5585585585585585,0.19690546502384737
Japan,0.5630630630630631,0.20732618044515103
Japan,0.5675675675675675,0.2171516772655008
Japan,0.5720720720720721,0.22219493243243243
Japan,0.5765765765765766,0.22792821542130365
Japan,0.581081081081081,0.22792821542130365
Japan,0.5855855855855856,0.2395964825119237
Japan,0.5900900900900901,0.2453570588235294
Japan,0.5945945945945946,0.2453570588235294
Japan,0.5990990990990991,0.25107517885532593
Japan,0.6036036036036037,0.2568580643879173
Japan,0.6081081081081081,0.2568580643879173
Japan,0.6126126126126126,0.2673193441971383
Japan,0.6171171171171171,0.2673193441971383
Japan,0.6216216216216216,0.278123720190779
Japan,0.6261261261261262,0.28860597376788555
Japan,0.6306306306306306,0.28860597376788555
Japan,0.6351351351351351,0.30270231319554847
Japan,0.6396396396396397,0.32984031796502383
Japan,0.6441441441441441,0.32984031796502383
Japan,0.6486486486486487,0.3347327027027027
Japan,0.6531531531531531,0.3396239348171701
Japan,0.6576576576576577,0.34436136327503974
Japan,0.6621621621621622,0.34436136327503974
Japan,0.6666666666666666,0.3578046104928458
Japan,0.6711711711711712,0.3612097535771065
Japan,0.6756756756756757,0.40903424085850554
Japan,0.6801801801801802,0.40903424085850554
Japan,0.6846846846846847,0.4200339825119237
Japan,0.6891891891891891,0.42996620826709064
Japan,0.6936936936936937,0.42996620826709064
Japan,0.6981981981981982,0.43685170906200316
Japan,0.7027027027027027,0.43685170906200316
Japan,0.7072072072072072,0.43685170906200316
Japan,0.7117117117117117,0.4413791295707472
Japan,0.7162162162162162,0.4557406717011129
Japan,0.7207207207207207,0.4557406717011129
Japan,0.7252252252252253,0.4600158903020668
Japan,0.7297297297297297,0.5117641613672496
Japan,0.7342342342342343,0.5247767527821939
Japan,0.7387387387387387,0.5247767527821939
Japan,0.7432432432432432,0.5288481836248012
Japan,0.7477477477477478,0.5288481836248012
Japan,0.7522522522522522,0.5528351550079491
Japan,0.7567567567567568,0.5735794475357711
Japan,0.7612612612612613,0.5794528775834659
Japan,0.7657657657657657,0.5913156240063593
Japan,0.7702702702702703,0.5913156240063593
Japan,0.7747747747747747,0.595717559618442
Japan,0.7792792792792793,0.595717559618442
Japan,0.7837837837837838,0.6085799165341812
Japan,0.7882882882882883,0.6085799165341812
Japan,0.7927927927927928,0.6085799165341812
Japan,0.7972972972972973,0.6159454928457869
Japan,0.8018018018018018,0.633922027027027
Japan,0.8063063063063063,0.6401317925278219
Japan,0.8108108108108109,0.6461740222575517
Japan,0.8153153153153153,0.6461740222575517
Japan,0.8198198198198198,0.6507878378378379
Japan,0.8243243243243243,0.6655380683624801
Japan,0.8288288288288288,0.6655380683624801
Japan,0.8333333333333334,0.670756772655008
Japan,0.8378378378378378,0.6767975715421304
Japan,0.8423423423423423,0.6841298012718601
Japan,0.8468468468468469,0.6940852543720191
Japan,0.8513513513513513,0.6940852543720191
Japan,0.8558558558558559,0.6983337241653418
Japan,0.8603603603603603,0.6983337241653418
Japan,0.8648648648648649,0.7059702702702703
Japan,0.8693693693693694,0.7193007193958665
Japan,0.8738738738738738,0.7193007193958665
Japan,0.8783783783783784,0.723687992845787
Japan,0.8828828828828829,0.7262290779014309
Japan,0.8873873873873874,0.7391860135135135
Japan,0.8918918918918919,0.7466841812400636
Japan,0.8963963963963963,0.7466841812400636
Japan,0.9009009009009009,0.7552546542130366
Japan,0.9054054054054054,0.7575348211446741
