Country,X,Y
Germany,0.0,0.00014628784238346947
Germany,0.0045045045045045045,0.00014628784238346947
Germany,0.009009009009009009,0.00014628784238346947
Germany,0.013513513513513514,0.0009450084094185488
Germany,0.018018018018018018,0.0013989728495915426
Germany,0.02252252252252252,0.0024172873618452666
Germany,0.02702702702702703,0.003125768861124459
Germany,0.03153153153153153,0.003125768861124459
Germany,0.036036036036036036,0.00350316554541086
Germany,0.04054054054054054,0.0038680021624219125
Germany,0.04504504504504504,0.0049697260932244115
Germany,0.04954954954954955,0.006148912782316194
Germany,0.05405405405405406,0.007834292407496396
Germany,0.05855855855855856,0.008552847188851513
Germany,0.06306306306306306,0.009350312349831812
Germany,0.06756756756756757,0.010598774627582894
Germany,0.07207207207207207,0.010598774627582894
Germany,0.07657657657657657,0.011955616290245075
Germany,0.08108108108108109,0.013204000480538203
Germany,0.08558558558558559,0.013204000480538203
Germany,0.09009009009009009,0.013204000480538203
Germany,0.0945945945945946,0.014406829649207111
Germany,0.0990990990990991,0.014936064392119173
Germany,0.1036036036036036,0.015279793368572802
Germany,0.10810810810810811,0.016798738587217685
Germany,0.11261261261261261,0.017777174435367613
Germany,0.11711711711711711,0.017777174435367613
Germany,0.12162162162162163,0.019469185487746277
Germany,0.12612612612612611,0.02035621696299856
Germany,0.13063063063063063,0.02035621696299856
Germany,0.13513513513513514,0.021013388995675158
Germany,0.13963963963963963,0.023622525228255645
Germany,0.14414414414414414,0.02455983301297453
Germany,0.14864864864864866,0.02455983301297453
Germany,0.15315315315315314,0.02455983301297453
Germany,0.15765765765765766,0.02455983301297453
Germany,0.16216216216216217,0.02455983301297453
Germany,0.16666666666666666,0.025207694617972128
Germany,0.17117117117117117,0.025207694617972128
Germany,0.17567567567567569,0.025207694617972128
Germany,0.18018018018018017,0.025207694617972128
Germany,0.18468468468468469,0.02716531715521384
Germany,0.1891891891891892,0.028077276549735703
Germany,0.19369369369369369,0.028077276549735703
Germany,0.1981981981981982,0.028947284959154253
Germany,0.20270270270270271,0.030577925276309467
Germany,0.2072072072072072,0.030577925276309467
Germany,0.21171171171171171,0.030577925276309467
Germany,0.21621621621621623,0.03109449783757809
Germany,0.22072072072072071,0.03109449783757809
Germany,0.22522522522522523,0.03203416626621816
Germany,0.22972972972972974,0.03925579649207112
Germany,0.23423423423423423,0.03925579649207112
Germany,0.23873873873873874,0.04057709034118213
Germany,0.24324324324324326,0.0435450684766939
Germany,0.24774774774774774,0.04519929721287842
Germany,0.25225225225225223,0.05199757928880346
Germany,0.25675675675675674,0.05199757928880346
Germany,0.26126126126126126,0.05371019341662662
Germany,0.26576576576576577,0.05567826765977895
Germany,0.2702702702702703,0.05712736665064873
Germany,0.2747747747747748,0.05712736665064873
Germany,0.27927927927927926,0.058151063190773664
Germany,0.28378378378378377,0.05964622777510812
Germany,0.2882882882882883,0.06072453748197982
Germany,0.2927927927927928,0.06072453748197982
Germany,0.2972972972972973,0.06072453748197982
Germany,0.30180180180180183,0.0619599651609803
Germany,0.3063063063063063,0.06312387674195098
Germany,0.3108108108108108,0.06459963959634792
Germany,0.3153153153153153,0.06592613527150408
Germany,0.31981981981981983,0.06691659658817876
Germany,0.32432432432432434,0.06853805862566074
Germany,0.32882882882882886,0.07034998798654493
Germany,0.3333333333333333,0.07239446780394042
Germany,0.33783783783783783,0.07952760691975012
Germany,0.34234234234234234,0.08537674795771263
Germany,0.34684684684684686,0.08537674795771263
Germany,0.35135135135135137,0.09010406655454109
Germany,0.35585585585585583,0.09010406655454109
Germany,0.36036036036036034,0.09126564151850072
Germany,0.36486486486486486,0.09275767059106199
Germany,0.36936936936936937,0.09902449543488707
Germany,0.3738738738738739,0.10703436448822681
Germany,0.3783783783783784,0.10703436448822681
Germany,0.38288288288288286,0.10703436448822681
Germany,0.38738738738738737,0.10927494593945218
Germany,0.3918918918918919,0.11086216962998559
Germany,0.3963963963963964,0.1215166206150889
Germany,0.4009009009009009,0.12561392359442575
Germany,0.40540540540540543,0.12920802498798656
Germany,0.4099099099099099,0.1314095506967804
Germany,0.4144144144144144,0.13303066434406535
Germany,0.4189189189189189,0.13883087457952908
Germany,0.42342342342342343,0.14317086737145604
Germany,0.42792792792792794,0.14317086737145604
Germany,0.43243243243243246,0.14701447020663141
Germany,0.4369369369369369,0.14701447020663141
Germany,0.44144144144144143,0.15426531715521383
Germany,0.44594594594594594,0.15687238707352236
Germany,0.45045045045045046,0.1740486064392119
Germany,0.45495495495495497,0.17888796852474773
Germany,0.4594594594594595,0.18250449303219607
Germany,0.46396396396396394,0.19029547092743873
Germany,0.46846846846846846,0.19029547092743873
Germany,0.47297297297297297,0.20852544449783758
Germany,0.4774774774774775,0.20852544449783758
Germany,0.481981981981982,0.2163551537722249
Germany,0.4864864864864865,0.24094614368092263
Germany,0.49099099099099097,0.24264296011532918
Germany,0.4954954954954955,0.24598469485824123
Germany,0.5,0.26353673714560305
Germany,0.5045045045045045,0.2715058325324363
Germany,0.509009009009009,0.3020848330129745
Germany,0.5135135135135135,0.330054997597309
Germany,0.5180180180180181,0.330054997597309
Germany,0.5225225225225225,0.330054997597309
Germany,0.527027027027027,0.33181221768380587
Germany,0.5315315315315315,0.3418631246996636
Germany,0.536036036036036,0.3576285800096108
Germany,0.5405405405405406,0.36403633469485824
Germany,0.545045045045045,0.36403633469485824
Germany,0.5495495495495496,0.36666010932244114
Germany,0.5540540540540541,0.3869506607400288
Germany,0.5585585585585585,0.3938685667948102
Germany,0.5630630630630631,0.39984909298414223
Germany,0.5675675675675675,0.39984909298414223
Germany,0.5720720720720721,0.42878052018260454
Germany,0.5765765765765766,0.42878052018260454
Germany,0.581081081081081,0.4385522765497357
Germany,0.5855855855855856,0.46005492551657856
Germany,0.5900900900900901,0.46005492551657856
Germany,0.5945945945945946,0.4690757928880346
Germany,0.5990990990990991,0.4723082652570879
Germany,0.6036036036036037,0.4830107400288323
Germany,0.6081081081081081,0.4830107400288323
Germany,0.6126126126126126,0.48812907256126864
Germany,0.6171171171171171,0.48812907256126864
Germany,0.6216216216216216,0.48812907256126864
Germany,0.6261261261261262,0.49269720086496877
Germany,0.6306306306306306,0.4947648426237386
Germany,0.6351351351351351,0.4961361965401249
Germany,0.6396396396396397,0.518053033397405
Germany,0.6441441441441441,0.5232013455069678
Germany,0.6486486486486487,0.5314312289764537
Germany,0.6531531531531531,0.5386333012974531
Germany,0.6576576576576577,0.5399085295530994
Germany,0.6621621621621622,0.5399085295530994
Germany,0.6666666666666666,0.5399085295530994
Germany,0.6711711711711712,0.5406574843825084
Germany,0.6756756756756757,0.5406574843825084
Germany,0.6801801801801802,0.5426998318116291
Germany,0.6846846846846847,0.5603490629505046
Germany,0.6891891891891891,0.5631377642960115
Germany,0.6936936936936937,0.5665954108601634
Germany,0.6981981981981982,0.5665954108601634
Germany,0.7027027027027027,0.5697199963959635
Germany,0.7072072072072072,0.5741913503123498
Germany,0.7117117117117117,0.578560175396444
Germany,0.7162162162162162,0.5818296792407497
Germany,0.7207207207207207,0.5884133769822201
Germany,0.7252252252252253,0.5891248678519942
Germany,0.7297297297297297,0.5929021263815474
Germany,0.7342342342342343,0.597461737145603
Germany,0.7387387387387387,0.5995216662662182
Germany,0.7432432432432432,0.5995216662662182
Germany,0.7477477477477478,0.6024296852474772
Germany,0.7522522522522522,0.6080879324843825
Germany,0.7567567567567568,0.6104366950985103
Germany,0.7612612612612613,0.6135693837097549
Germany,0.7657657657657657,0.615348191975012
Germany,0.7702702702702703,0.6168980358000961
Germany,0.7747747747747747,0.6190349531475252
Germany,0.7792792792792793,0.6203572801537722
Germany,0.7837837837837838,0.6232670170591063
Germany,0.7882882882882883,0.6232670170591063
Germany,0.7927927927927928,0.6261738947621336
Germany,0.7972972972972973,0.6261738947621336
Germany,0.8018018018018018,0.6268380706391158
Germany,0.8063063063063063,0.6268380706391158
Germany,0.8108108108108109,0.6282314091782797
Germany,0.8153153153153153,0.6313667467563672
Germany,0.8198198198198198,0.6352020963479097
Germany,0.8243243243243243,0.6352020963479097
Germany,0.8288288288288288,0.6427001141278231
Germany,0.8333333333333334,0.6427001141278231
Germany,0.8378378378378378,0.6427001141278231
Germany,0.8423423423423423,0.6436438611244594
Germany,0.8468468468468469,0.6445567395482941
Germany,0.8513513513513513,0.6474144101393561
Germany,0.8558558558558559,0.6504959394521864
Germany,0.8603603603603603,0.6504959394521864
Germany,0.8648648648648649,0.6515912481979818
Germany,0.8693693693693694,0.6528183565593465
Germany,0.8738738738738738,0.654087590100913
Germany,0.8783783783783784,0.6555313190773666
Germany,0.8828828828828829,0.6561052018260451
Germany,0.8873873873873874,0.6571804601153292
Germany,0.8918918918918919,0.6596610463719366
Germany,0.8963963963963963,0.6609324002883229
Germany,0.9009009009009009,0.6609324002883229
Germany,0.9054054054054054,0.6610330129745314
Germany,0.9099099099099099,0.6610330129745314
Germany,0.9144144144144144,0.6651104637193657
Germany,0.918918918918919,0.6683163202787121
Germany,0.9234234234234234,0.6683163202787121
Germany,0.9279279279279279,0.6697624279192695
Germany,0.9324324324324325,0.6724821720326766
Germany,0.9369369369369369,0.6724821720326766
Germany,0.9414414414414415,0.6812468644882268
Germany,0.9459459459459459,0.6812468644882268
Germany,0.9504504504504504,0.6856410379625181
Germany,0.954954954954955,0.6906620855358001
Germany,0.9594594594594594,0.6906620855358001
Germany,0.963963963963964,0.6909512013455069
Germany,0.9684684684684685,0.6984531655454108
Germany,0.972972972972973,0.6984531655454108
Germany,0.9774774774774775,0.7067865389235944
Germany,0.9819819819819819,0.7067865389235944
Germany,0.9864864864864865,0.7091172753483902
Germany,0.990990990990991,0.713172248918789
Germany,0.9954954954954955,0.7179499159058145
