Country,X,Y
Portugal,0.0,0.0009877788554801164
Portugal,0.0045045045045045045,0.0009877788554801164
Portugal,0.009009009009009009,0.0014812318137730359
Portugal,0.013513513513513514,0.0014812318137730359
Portugal,0.018018018018018018,0.001588215324927255
Portugal,0.02252252252252252,0.0015882638215324928
Portugal,0.02702702702702703,0.0015882638215324928
Portugal,0.03153153153153153,0.0016328806983511154
Portugal,0.036036036036036036,0.0016328806983511154
Portugal,0.04054054054054054,0.003601066925315228
Portugal,0.04504504504504504,0.0041323957322987395
Portugal,0.04954954954954955,0.0046601357904946655
Portugal,0.05405405405405406,0.005329340446168768
Portugal,0.05855855855855856,0.00587007759456838
Portugal,0.06306306306306306,0.00587007759456838
Portugal,0.06756756756756757,0.00587007759456838
Portugal,0.07207207207207207,0.006627740058195926
Portugal,0.07657657657657657,0.007778564500484966
Portugal,0.08108108108108109,0.009181716779825412
Portugal,0.08558558558558559,0.009181716779825412
Portugal,0.09009009009009009,0.010787148399612027
Portugal,0.0945945945945946,0.01277807953443259
Portugal,0.0990990990990991,0.013358826382153249
Portugal,0.1036036036036036,0.013358826382153249
Portugal,0.10810810810810811,0.013358826382153249
Portugal,0.11261261261261261,0.016595198836081473
Portugal,0.11711711711711711,0.016912269641125122
Portugal,0.12162162162162163,0.018445635305528615
Portugal,0.12612612612612611,0.018445635305528615
Portugal,0.13063063063063063,0.018445635305528615
Portugal,0.13513513513513514,0.018445635305528615
Portugal,0.13963963963963963,0.01968933074684772
Portugal,0.14414414414414414,0.01968933074684772
Portugal,0.14864864864864866,0.01968933074684772
Portugal,0.15315315315315314,0.021138263821532492
Portugal,0.15765765765765766,0.02144873908826382
Portugal,0.16216216216216217,0.02144873908826382
Portugal,0.16666666666666666,0.021633947623666345
Portugal,0.17117117117117117,0.023381280310378273
Portugal,0.17567567567567569,0.023381280310378273
Portugal,0.18018018018018017,0.023381280310378273
Portugal,0.18468468468468469,0.026734869059165858
Portugal,0.1891891891891892,0.027606741028128032
Portugal,0.19369369369369369,0.030685402521823474
Portugal,0.1981981981981982,0.032622065955383125
Portugal,0.20270270270270271,0.03537749757516974
Portugal,0.2072072072072072,0.03925989330746848
Portugal,0.21171171171171171,0.04142710960232784
Portugal,0.21621621621621623,0.04340974781765276
